exercise_label,source_video,source_video_id,subject_id,rep,rep_uid,split_group,shift,start_frame,end_frame,sampled_frames,segmentation_confidence,review_status,augmentation,rotation_degrees
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,0,128,406,"128,168,207,247,287,327,366,406",0.9285714285714286,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,0,128,406,"128,168,207,247,287,327,366,406",0.9285714285714286,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,0,128,406,"128,168,207,247,287,327,366,406",0.9285714285714286,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,1,129,407,"129,169,208,248,288,328,367,407",0.9285714285714286,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,1,129,407,"129,169,208,248,288,328,367,407",0.9285714285714286,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,1,129,407,"129,169,208,248,288,328,367,407",0.9285714285714286,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,2,130,408,"130,170,209,249,289,329,368,408",0.9285714285714286,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,2,130,408,"130,170,209,249,289,329,368,408",0.9285714285714286,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,2,130,408,"130,170,209,249,289,329,368,408",0.9285714285714286,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,3,131,409,"131,171,210,250,290,330,369,409",0.9285714285714286,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,3,131,409,"131,171,210,250,290,330,369,409",0.9285714285714286,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,3,131,409,"131,171,210,250,290,330,369,409",0.9285714285714286,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,4,132,410,"132,172,211,251,291,331,370,410",0.9285714285714286,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,4,132,410,"132,172,211,251,291,331,370,410",0.9285714285714286,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,4,132,410,"132,172,211,251,291,331,370,410",0.9285714285714286,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,5,133,411,"133,173,212,252,292,332,371,411",0.9285714285714286,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,5,133,411,"133,173,212,252,292,332,371,411",0.9285714285714286,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,1,PM_004-Camera18-30fps-transposed__rep_001,PM_004-Camera18-30fps-transposed__rep_001,5,133,411,"133,173,212,252,292,332,371,411",0.9285714285714286,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,-5,401,731,"401,448,495,542,590,637,684,731",0.9642857142857144,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,-5,401,731,"401,448,495,542,590,637,684,731",0.9642857142857144,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,-5,401,731,"401,448,495,542,590,637,684,731",0.9642857142857144,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,-4,402,732,"402,449,496,543,591,638,685,732",0.9642857142857144,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,-4,402,732,"402,449,496,543,591,638,685,732",0.9642857142857144,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,-4,402,732,"402,449,496,543,591,638,685,732",0.9642857142857144,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,-3,403,733,"403,450,497,544,592,639,686,733",0.9642857142857144,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,-3,403,733,"403,450,497,544,592,639,686,733",0.9642857142857144,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,-3,403,733,"403,450,497,544,592,639,686,733",0.9642857142857144,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,-2,404,734,"404,451,498,545,593,640,687,734",0.9642857142857144,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,-2,404,734,"404,451,498,545,593,640,687,734",0.9642857142857144,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,-2,404,734,"404,451,498,545,593,640,687,734",0.9642857142857144,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,-1,405,735,"405,452,499,546,594,641,688,735",0.9642857142857144,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,-1,405,735,"405,452,499,546,594,641,688,735",0.9642857142857144,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,-1,405,735,"405,452,499,546,594,641,688,735",0.9642857142857144,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,0,406,736,"406,453,500,547,595,642,689,736",0.9642857142857144,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,0,406,736,"406,453,500,547,595,642,689,736",0.9642857142857144,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,0,406,736,"406,453,500,547,595,642,689,736",0.9642857142857144,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,1,407,737,"407,454,501,548,596,643,690,737",0.9642857142857144,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,1,407,737,"407,454,501,548,596,643,690,737",0.9642857142857144,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,1,407,737,"407,454,501,548,596,643,690,737",0.9642857142857144,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,2,408,738,"408,455,502,549,597,644,691,738",0.9642857142857144,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,2,408,738,"408,455,502,549,597,644,691,738",0.9642857142857144,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,2,408,738,"408,455,502,549,597,644,691,738",0.9642857142857144,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,3,409,739,"409,456,503,550,598,645,692,739",0.9642857142857144,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,3,409,739,"409,456,503,550,598,645,692,739",0.9642857142857144,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,3,409,739,"409,456,503,550,598,645,692,739",0.9642857142857144,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,4,410,740,"410,457,504,551,599,646,693,740",0.9642857142857144,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,4,410,740,"410,457,504,551,599,646,693,740",0.9642857142857144,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,4,410,740,"410,457,504,551,599,646,693,740",0.9642857142857144,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,5,411,741,"411,458,505,552,600,647,694,741",0.9642857142857144,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,5,411,741,"411,458,505,552,600,647,694,741",0.9642857142857144,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,2,PM_004-Camera18-30fps-transposed__rep_002,PM_004-Camera18-30fps-transposed__rep_002,5,411,741,"411,458,505,552,600,647,694,741",0.9642857142857144,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,3,PM_004-Camera18-30fps-transposed__rep_003,PM_004-Camera18-30fps-transposed__rep_003,-5,731,1014,"731,771,812,852,893,933,974,1014",1.0,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,3,PM_004-Camera18-30fps-transposed__rep_003,PM_004-Camera18-30fps-transposed__rep_003,-5,731,1014,"731,771,812,852,893,933,974,1014",1.0,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,3,PM_004-Camera18-30fps-transposed__rep_003,PM_004-Camera18-30fps-transposed__rep_003,-5,731,1014,"731,771,812,852,893,933,974,1014",1.0,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,3,PM_004-Camera18-30fps-transposed__rep_003,PM_004-Camera18-30fps-transposed__rep_003,-4,732,1015,"732,772,813,853,894,934,975,1015",1.0,accepted,original,0.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,3,PM_004-Camera18-30fps-transposed__rep_003,PM_004-Camera18-30fps-transposed__rep_003,-4,732,1015,"732,772,813,853,894,934,975,1015",1.0,accepted,rotation,-10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,3,PM_004-Camera18-30fps-transposed__rep_003,PM_004-Camera18-30fps-transposed__rep_003,-4,732,1015,"732,772,813,853,894,934,975,1015",1.0,accepted,rotation,10.0
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_la_putten_r_kitemuort\PM_004-Camera18-30fps-transposed.mp4,PM_004-Camera18-30fps-transposed,PM_004,3,PM_004-Camera18-30fps-transposed__rep_003,PM_004-Camera18-30fps-transposed__rep_003,-3,733,1016,"733,773,814,854,895,935,976,1016",1.0,accepted,original,0.0
