exercise_label,source_video,source_video_id,subject_id,rep,rep_uid,split_group,shift,start_frame,end_frame,sampled_frames,segmentation_confidence,review_status
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,1,PM_110-Camera17-30fps__rep_001,PM_110-Camera17-30fps__rep_001,5,494,723,"494,527,559,592,625,658,690,723",0.8313921057719189,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,3,PM_110-Camera17-30fps__rep_003,PM_110-Camera17-30fps__rep_003,-5,933,1262,"933,980,1027,1074,1121,1168,1215,1262",0.8543934453828499,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,3,PM_110-Camera17-30fps__rep_003,PM_110-Camera17-30fps__rep_003,-4,934,1263,"934,981,1028,1075,1122,1169,1216,1263",0.8543934453828499,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,3,PM_110-Camera17-30fps__rep_003,PM_110-Camera17-30fps__rep_003,-3,935,1264,"935,982,1029,1076,1123,1170,1217,1264",0.8543934453828499,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,3,PM_110-Camera17-30fps__rep_003,PM_110-Camera17-30fps__rep_003,-2,936,1265,"936,983,1030,1077,1124,1171,1218,1265",0.8543934453828499,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,3,PM_110-Camera17-30fps__rep_003,PM_110-Camera17-30fps__rep_003,-1,937,1266,"937,984,1031,1078,1125,1172,1219,1266",0.8543934453828499,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,3,PM_110-Camera17-30fps__rep_003,PM_110-Camera17-30fps__rep_003,0,938,1267,"938,985,1032,1079,1126,1173,1220,1267",0.8543934453828499,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,3,PM_110-Camera17-30fps__rep_003,PM_110-Camera17-30fps__rep_003,1,939,1268,"939,986,1033,1080,1127,1174,1221,1268",0.8543934453828499,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,3,PM_110-Camera17-30fps__rep_003,PM_110-Camera17-30fps__rep_003,2,940,1269,"940,987,1034,1081,1128,1175,1222,1269",0.8543934453828499,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,3,PM_110-Camera17-30fps__rep_003,PM_110-Camera17-30fps__rep_003,3,941,1270,"941,988,1035,1082,1129,1176,1223,1270",0.8543934453828499,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,3,PM_110-Camera17-30fps__rep_003,PM_110-Camera17-30fps__rep_003,4,942,1271,"942,989,1036,1083,1130,1177,1224,1271",0.8543934453828499,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,3,PM_110-Camera17-30fps__rep_003,PM_110-Camera17-30fps__rep_003,5,943,1272,"943,990,1037,1084,1131,1178,1225,1272",0.8543934453828499,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,4,PM_110-Camera17-30fps__rep_004,PM_110-Camera17-30fps__rep_004,-5,1397,1712,"1397,1442,1487,1532,1577,1622,1667,1712",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,4,PM_110-Camera17-30fps__rep_004,PM_110-Camera17-30fps__rep_004,-4,1398,1713,"1398,1443,1488,1533,1578,1623,1668,1713",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,4,PM_110-Camera17-30fps__rep_004,PM_110-Camera17-30fps__rep_004,-3,1399,1714,"1399,1444,1489,1534,1579,1624,1669,1714",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,4,PM_110-Camera17-30fps__rep_004,PM_110-Camera17-30fps__rep_004,-2,1400,1715,"1400,1445,1490,1535,1580,1625,1670,1715",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,4,PM_110-Camera17-30fps__rep_004,PM_110-Camera17-30fps__rep_004,-1,1401,1716,"1401,1446,1491,1536,1581,1626,1671,1716",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,4,PM_110-Camera17-30fps__rep_004,PM_110-Camera17-30fps__rep_004,0,1402,1717,"1402,1447,1492,1537,1582,1627,1672,1717",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,4,PM_110-Camera17-30fps__rep_004,PM_110-Camera17-30fps__rep_004,1,1403,1718,"1403,1448,1493,1538,1583,1628,1673,1718",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,4,PM_110-Camera17-30fps__rep_004,PM_110-Camera17-30fps__rep_004,2,1404,1719,"1404,1449,1494,1539,1584,1629,1674,1719",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,4,PM_110-Camera17-30fps__rep_004,PM_110-Camera17-30fps__rep_004,3,1405,1720,"1405,1450,1495,1540,1585,1630,1675,1720",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,4,PM_110-Camera17-30fps__rep_004,PM_110-Camera17-30fps__rep_004,4,1406,1721,"1406,1451,1496,1541,1586,1631,1676,1721",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,4,PM_110-Camera17-30fps__rep_004,PM_110-Camera17-30fps__rep_004,5,1407,1722,"1407,1452,1497,1542,1587,1632,1677,1722",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,5,PM_110-Camera17-30fps__rep_005,PM_110-Camera17-30fps__rep_005,-5,1712,1950,"1712,1746,1780,1814,1848,1882,1916,1950",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,5,PM_110-Camera17-30fps__rep_005,PM_110-Camera17-30fps__rep_005,-4,1713,1951,"1713,1747,1781,1815,1849,1883,1917,1951",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,5,PM_110-Camera17-30fps__rep_005,PM_110-Camera17-30fps__rep_005,-3,1714,1952,"1714,1748,1782,1816,1850,1884,1918,1952",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,5,PM_110-Camera17-30fps__rep_005,PM_110-Camera17-30fps__rep_005,-2,1715,1953,"1715,1749,1783,1817,1851,1885,1919,1953",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,5,PM_110-Camera17-30fps__rep_005,PM_110-Camera17-30fps__rep_005,-1,1716,1954,"1716,1750,1784,1818,1852,1886,1920,1954",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,5,PM_110-Camera17-30fps__rep_005,PM_110-Camera17-30fps__rep_005,0,1717,1955,"1717,1751,1785,1819,1853,1887,1921,1955",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,5,PM_110-Camera17-30fps__rep_005,PM_110-Camera17-30fps__rep_005,1,1718,1956,"1718,1752,1786,1820,1854,1888,1922,1956",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,5,PM_110-Camera17-30fps__rep_005,PM_110-Camera17-30fps__rep_005,2,1719,1957,"1719,1753,1787,1821,1855,1889,1923,1957",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,5,PM_110-Camera17-30fps__rep_005,PM_110-Camera17-30fps__rep_005,3,1720,1958,"1720,1754,1788,1822,1856,1890,1924,1958",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,5,PM_110-Camera17-30fps__rep_005,PM_110-Camera17-30fps__rep_005,4,1721,1959,"1721,1755,1789,1823,1857,1891,1925,1959",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,5,PM_110-Camera17-30fps__rep_005,PM_110-Camera17-30fps__rep_005,5,1722,1960,"1722,1756,1790,1824,1858,1892,1926,1960",0.8638001117653662,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,7,PM_110-Camera17-30fps__rep_007,PM_110-Camera17-30fps__rep_007,-5,2361,2844,"2361,2430,2499,2568,2637,2706,2775,2844",0.8340476605493103,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,7,PM_110-Camera17-30fps__rep_007,PM_110-Camera17-30fps__rep_007,-4,2362,2845,"2362,2431,2500,2569,2638,2707,2776,2845",0.8340476605493103,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,7,PM_110-Camera17-30fps__rep_007,PM_110-Camera17-30fps__rep_007,-3,2363,2846,"2363,2432,2501,2570,2639,2708,2777,2846",0.8340476605493103,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,7,PM_110-Camera17-30fps__rep_007,PM_110-Camera17-30fps__rep_007,-2,2364,2847,"2364,2433,2502,2571,2640,2709,2778,2847",0.8340476605493103,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,7,PM_110-Camera17-30fps__rep_007,PM_110-Camera17-30fps__rep_007,-1,2365,2848,"2365,2434,2503,2572,2641,2710,2779,2848",0.8340476605493103,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,7,PM_110-Camera17-30fps__rep_007,PM_110-Camera17-30fps__rep_007,0,2366,2849,"2366,2435,2504,2573,2642,2711,2780,2849",0.8340476605493103,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,7,PM_110-Camera17-30fps__rep_007,PM_110-Camera17-30fps__rep_007,1,2367,2850,"2367,2436,2505,2574,2643,2712,2781,2850",0.8340476605493103,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,7,PM_110-Camera17-30fps__rep_007,PM_110-Camera17-30fps__rep_007,2,2368,2851,"2368,2437,2506,2575,2644,2713,2782,2851",0.8340476605493103,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,7,PM_110-Camera17-30fps__rep_007,PM_110-Camera17-30fps__rep_007,3,2369,2852,"2369,2438,2507,2576,2645,2714,2783,2852",0.8340476605493103,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,7,PM_110-Camera17-30fps__rep_007,PM_110-Camera17-30fps__rep_007,4,2370,2853,"2370,2439,2508,2577,2646,2715,2784,2853",0.8340476605493103,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,7,PM_110-Camera17-30fps__rep_007,PM_110-Camera17-30fps__rep_007,5,2371,2854,"2371,2440,2509,2578,2647,2716,2785,2854",0.8340476605493103,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,8,PM_110-Camera17-30fps__rep_008,PM_110-Camera17-30fps__rep_008,-5,2844,3001,"2844,2866,2889,2911,2934,2956,2979,3001",0.8597461150739987,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,8,PM_110-Camera17-30fps__rep_008,PM_110-Camera17-30fps__rep_008,-4,2845,3002,"2845,2867,2890,2912,2935,2957,2980,3002",0.8597461150739987,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,8,PM_110-Camera17-30fps__rep_008,PM_110-Camera17-30fps__rep_008,-3,2846,3003,"2846,2868,2891,2913,2936,2958,2981,3003",0.8597461150739987,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,8,PM_110-Camera17-30fps__rep_008,PM_110-Camera17-30fps__rep_008,-2,2847,3004,"2847,2869,2892,2914,2937,2959,2982,3004",0.8597461150739987,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,8,PM_110-Camera17-30fps__rep_008,PM_110-Camera17-30fps__rep_008,-1,2848,3005,"2848,2870,2893,2915,2938,2960,2983,3005",0.8597461150739987,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,8,PM_110-Camera17-30fps__rep_008,PM_110-Camera17-30fps__rep_008,0,2849,3006,"2849,2871,2894,2916,2939,2961,2984,3006",0.8597461150739987,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,8,PM_110-Camera17-30fps__rep_008,PM_110-Camera17-30fps__rep_008,1,2850,3007,"2850,2872,2895,2917,2940,2962,2985,3007",0.8597461150739987,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,8,PM_110-Camera17-30fps__rep_008,PM_110-Camera17-30fps__rep_008,2,2851,3008,"2851,2873,2896,2918,2941,2963,2986,3008",0.8597461150739987,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,8,PM_110-Camera17-30fps__rep_008,PM_110-Camera17-30fps__rep_008,3,2852,3009,"2852,2874,2897,2919,2942,2964,2987,3009",0.8597461150739987,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,8,PM_110-Camera17-30fps__rep_008,PM_110-Camera17-30fps__rep_008,4,2853,3010,"2853,2875,2898,2920,2943,2965,2988,3010",0.8597461150739987,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,8,PM_110-Camera17-30fps__rep_008,PM_110-Camera17-30fps__rep_008,5,2854,3011,"2854,2876,2899,2921,2944,2966,2989,3011",0.8597461150739987,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,9,PM_110-Camera17-30fps__rep_009,PM_110-Camera17-30fps__rep_009,-5,3001,3168,"3001,3025,3049,3073,3096,3120,3144,3168",0.8875833146631371,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,9,PM_110-Camera17-30fps__rep_009,PM_110-Camera17-30fps__rep_009,-4,3002,3169,"3002,3026,3050,3074,3097,3121,3145,3169",0.8875833146631371,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,9,PM_110-Camera17-30fps__rep_009,PM_110-Camera17-30fps__rep_009,-3,3003,3170,"3003,3027,3051,3075,3098,3122,3146,3170",0.8875833146631371,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,9,PM_110-Camera17-30fps__rep_009,PM_110-Camera17-30fps__rep_009,-2,3004,3171,"3004,3028,3052,3076,3099,3123,3147,3171",0.8875833146631371,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,9,PM_110-Camera17-30fps__rep_009,PM_110-Camera17-30fps__rep_009,-1,3005,3172,"3005,3029,3053,3077,3100,3124,3148,3172",0.8875833146631371,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,9,PM_110-Camera17-30fps__rep_009,PM_110-Camera17-30fps__rep_009,0,3006,3173,"3006,3030,3054,3078,3101,3125,3149,3173",0.8875833146631371,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,9,PM_110-Camera17-30fps__rep_009,PM_110-Camera17-30fps__rep_009,1,3007,3174,"3007,3031,3055,3079,3102,3126,3150,3174",0.8875833146631371,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,9,PM_110-Camera17-30fps__rep_009,PM_110-Camera17-30fps__rep_009,2,3008,3175,"3008,3032,3056,3080,3103,3127,3151,3175",0.8875833146631371,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,9,PM_110-Camera17-30fps__rep_009,PM_110-Camera17-30fps__rep_009,3,3009,3176,"3009,3033,3057,3081,3104,3128,3152,3176",0.8875833146631371,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,9,PM_110-Camera17-30fps__rep_009,PM_110-Camera17-30fps__rep_009,4,3010,3177,"3010,3034,3058,3082,3105,3129,3153,3177",0.8875833146631371,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,9,PM_110-Camera17-30fps__rep_009,PM_110-Camera17-30fps__rep_009,5,3011,3178,"3011,3035,3059,3083,3106,3130,3154,3178",0.8875833146631371,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,10,PM_110-Camera17-30fps__rep_010,PM_110-Camera17-30fps__rep_010,-5,3168,3322,"3168,3190,3212,3234,3256,3278,3300,3322",0.8082387531641568,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,10,PM_110-Camera17-30fps__rep_010,PM_110-Camera17-30fps__rep_010,-4,3169,3323,"3169,3191,3213,3235,3257,3279,3301,3323",0.8082387531641568,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,10,PM_110-Camera17-30fps__rep_010,PM_110-Camera17-30fps__rep_010,-3,3170,3324,"3170,3192,3214,3236,3258,3280,3302,3324",0.8082387531641568,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,10,PM_110-Camera17-30fps__rep_010,PM_110-Camera17-30fps__rep_010,-2,3171,3325,"3171,3193,3215,3237,3259,3281,3303,3325",0.8082387531641568,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,10,PM_110-Camera17-30fps__rep_010,PM_110-Camera17-30fps__rep_010,-1,3172,3326,"3172,3194,3216,3238,3260,3282,3304,3326",0.8082387531641568,accepted
1,C:\Users\Utente\Desktop\AriuFitness-copia-A\uploads\videos\ex_francesopio\PM_110-Camera17-30fps.mp4,PM_110-Camera17-30fps,PM_110,10,PM_110-Camera17-30fps__rep_010,PM_110-Camera17-30fps__rep_010,0,3173,3327,"3173,3195,3217,3239,3261,3283,3305,3327",0.8082387531641568,accepted
