frame,time_seconds,left_elbow,right_elbow,left_shoulder,right_shoulder,left_hip,right_hip,left_knee,right_knee
28,0.9333333333333333,123.53315024079586,142.4097144773407,107.45720243184759,113.04146623094562,157.61033195858616,155.16353590434505,140.41844287457295,142.48654744579858
29,0.9666666666666667,125.48932029626103,140.8150650412879,107.66675313257021,112.87826487819702,155.28616085086307,155.00603922227936,140.1011079929414,143.3923260501045
30,1.0,126.11985122530605,141.566467747347,109.82519228358383,113.59370308825396,157.25689297301815,156.66006690571055,139.42937807848827,142.30943546171122
31,1.0333333333333334,121.45588226766584,138.67370850654157,108.24902328695329,111.48057811499632,156.10493335392007,155.67933057846514,139.85566812137412,142.64951887061935
32,1.0666666666666667,121.22371774284807,138.62229374283987,108.2401668139327,111.32348577593554,155.7306907415959,155.71711137095696,138.76739843099537,142.41408982609266
33,1.1,118.4661488125666,137.50486575562536,106.81243712374835,110.61632354802452,155.02099442508228,155.11321834380442,139.02478831209007,142.52238872430036
34,1.1333333333333333,118.75834173257489,137.74615332308707,106.7330607745566,110.58722698402615,154.64189935314977,155.04251416826412,138.82646053622707,142.37211146119225
35,1.1666666666666667,119.67315305116014,139.347990235606,107.11371636082744,111.30443296372118,154.62546592086153,154.7454502054026,138.9572595485324,142.2902010826923
36,1.2,119.61928029613284,137.62048633270254,107.05972069397431,110.60237391441801,153.49756780967988,154.13232571883276,137.9493114193456,141.65269989910325
37,1.2333333333333334,118.65763265896342,136.35948148730645,106.82187446823404,110.43652629370635,152.4676523568999,153.04146942044596,137.1937731293869,140.5053896578663
38,1.2666666666666666,119.38685176290346,133.72180859953187,107.47171006627966,110.25788704514748,150.57598859430306,153.44983257854463,135.65145759563316,139.83930861454584
39,1.3,118.86259819939323,130.50853357657004,107.20375470903132,108.44556884643967,149.8525545711276,153.0278761442009,135.7958082008923,139.81780541542284
40,1.3333333333333333,120.72914721817163,131.96940416292816,107.72247892434142,108.97141505962425,149.6734016245894,153.2470973256013,136.22752403198137,139.976261414789
41,1.3666666666666667,125.35422792816223,131.36483452217405,110.2157928201682,109.19840531289995,150.93135851286883,154.55024129037892,136.48057012382327,139.17540608462477
42,1.4,123.58324156165548,132.98069827244333,109.02428570418148,109.50751724245771,150.53119350069028,154.00606419302065,136.3216371258287,139.05557664601463
43,1.4333333333333333,127.37807646498808,134.52599466925795,111.20878346082426,109.94692672459075,153.31788370946737,155.9271549276213,137.7933036018881,140.4449821672806
44,1.4666666666666666,126.3235099918505,137.08277476579912,109.87456254047713,110.92925086016953,153.80408170530492,155.54713828441447,137.91516215039508,140.45038343352542
45,1.5,127.04350421946751,137.41178189935724,109.9583030975715,111.21936747126969,153.59264072802935,155.79774296399785,137.9712499984721,140.74324221036417
46,1.5333333333333334,126.76145297435504,138.22573080560443,109.38980405127624,111.36701452449958,153.3917608099392,155.60261289091338,138.2190501920224,140.78313633298671
47,1.5666666666666667,126.99205871443091,138.15149443825595,109.60476870080456,111.39076705269615,152.55776468225227,155.80754260639745,137.55766111445422,140.54048370904664
48,1.6,127.64456657824458,139.2099939503347,109.7094471453247,111.68868111161831,153.67217356517156,156.88461018187812,137.86091287910224,140.7164858336824
49,1.6333333333333333,127.5666559704579,137.88556198164378,109.16548747363417,111.27619105793777,152.2993279632713,156.63891058913424,136.3683093463599,140.59212172297237
50,1.6666666666666667,128.2777871097888,137.77650808741978,109.12653634225845,111.32084058476211,153.04883295783296,156.9336147576341,136.30939542056078,140.12312378899782
51,1.7,129.36756257920362,138.23628754296823,109.1862170869071,111.36158847959389,153.20284042571032,156.82504479844417,136.82643839857414,140.40852398792225
52,1.7333333333333334,128.3945206065978,136.8205666230575,107.93306964010057,110.4056771787055,152.59724392013646,156.22085505491756,137.34579826548978,141.02541701575697
53,1.7666666666666666,127.93566751690848,137.75298918825646,107.31910338036253,110.69024701676751,153.4922737219487,156.23876316494378,137.99526956781142,141.10873704046577
54,1.8,128.07439444104037,137.93233943455658,107.15947946952608,110.2175277631007,153.3026551788851,155.67139661787587,137.8716071878885,142.00644270251723
55,1.8333333333333333,130.0475555703415,139.13135894045806,110.09785205121578,111.47978165042637,154.11931305671555,155.99267470167482,138.37359487456828,141.6628752173628
56,1.8666666666666667,129.31697387879387,140.2136536664177,110.14691384274435,111.56206291870828,154.70920234242473,155.21650040640515,139.41881627717936,141.6583769518947
57,1.9,127.989134944736,139.6906244463563,109.39080156317695,111.84311501106535,154.37625493916568,154.9913584645414,139.101830492674,141.12953553474622
58,1.9333333333333333,126.28581630205356,138.57032583346972,108.48986681819785,111.46953953242337,153.95564243704146,154.9338521340132,138.89591068028852,141.25855319027406
59,1.9666666666666666,126.2408148768432,138.70344869210373,108.39391196294079,111.51867747328262,153.8164327146473,155.03238588710485,138.52589720959276,141.24169338649338
60,2.0,127.66376061039529,138.9000344146562,108.1389908912551,111.5535597572171,152.8659780649091,155.57827009180687,138.0472288384818,140.35512029143604
61,2.033333333333333,127.46138447280426,139.54353707668784,108.59522997089762,112.1179967190492,152.81406192313273,155.38294701096007,137.67155176452124,140.49743890374828
62,2.066666666666667,129.33708769240107,140.25309633370884,109.9765267345856,112.74571679101818,153.66259843027996,156.32181664680866,137.42847575545898,140.4785353371465
63,2.1,128.41102223750843,139.74897445263326,109.55194821130341,112.50636786098654,153.16372621457847,155.38318199637447,137.60648387965523,140.7291108699528
64,2.1333333333333333,128.81381277541217,139.72764133226786,110.16831095656048,112.4726318669418,154.55576084235054,156.49291836783172,137.6318509593101,140.74130212036025
65,2.1666666666666665,125.64103476522277,140.31179718907393,110.01298919000152,113.47115036406032,156.42145772680678,156.7456987794767,136.9558026402133,139.84963255949273
66,2.2,125.77082806381661,142.17764783783386,109.54187524616543,114.06903068534577,156.18215368264254,156.9268062805176,137.65846132785074,139.88798833933652
67,2.2333333333333334,126.32217284862747,143.18011134165067,109.8249154903219,113.79343823524911,155.83506859856655,155.84583670020726,138.03103765777064,140.22229496116597
68,2.2666666666666666,124.31952695199358,142.9680196399253,109.27562798683813,113.86719752089466,154.6489874939221,153.78424029501755,138.6455964052302,140.20897123230966
69,2.3,118.29855568747118,143.2978672352369,106.9733215440385,113.15299118030828,153.78596485532785,152.1390134987787,139.45919205147698,140.9812095653117
70,2.3333333333333335,119.38233724468776,142.47621922385048,107.05625937395428,113.13351726447007,153.7473879135423,152.59220841552576,139.74447281306468,140.99034422045182
71,2.3666666666666667,120.08044556885005,141.69698234607193,107.09976261080878,113.01435192393502,153.2360997223945,152.88825185777358,139.78514128508405,141.20408115198353
72,2.4,120.79782834668892,141.6265400849735,108.10602472813781,113.49416885587374,154.05626959654103,153.5890922537766,139.2277005791459,140.7544003878322
73,2.433333333333333,122.05031452182385,140.37983560349335,108.46453811141333,112.78153846809649,151.78338952870544,153.66022416986573,138.29533234238986,139.79716444807016
74,2.466666666666667,124.27714595384106,139.704460834251,110.84766617602571,113.18825978743587,154.28313583122105,155.1835060765781,138.37301998976196,139.87667687077942
75,2.5,124.45883859188358,139.25050460014134,110.30814824080413,114.84511686999774,152.96513853356046,155.83668750186953,138.01974970460884,140.58593155839156
76,2.533333333333333,128.76881187710933,141.93615696464408,111.8750001292058,116.19153387949544,153.7331704333659,156.3647466405865,139.7535333666459,141.07168207494016
77,2.566666666666667,126.90424065249925,144.77801281173294,109.98731698742351,118.83703966381536,153.94664154222755,154.82732927372672,139.1063872149759,140.9373119182284
78,2.6,131.96490454753584,150.354406371284,111.26331565250463,122.63038674561105,155.38076332398003,155.5410877888279,139.11915324836542,139.9375945668963
79,2.6333333333333333,133.9590891918586,149.02160879271574,111.85255369450493,122.85510606138135,154.70365203777175,154.64132106223087,139.37529211013512,139.51557369698583
80,2.6666666666666665,134.51254925201079,147.95037258004123,112.42922901153233,123.37698055443971,155.00769963532005,154.71299543166057,139.0476396115226,139.17145136511556
81,2.7,134.98853578704026,147.85400212930256,111.95104684827648,124.14821031570771,153.7806433238899,154.09107369865197,138.15587303773654,138.63491873107765
82,2.7333333333333334,137.41824885925274,150.74185217185735,113.52059476771852,126.87729188409472,155.4725740163465,156.21897400683227,138.2950276526661,138.93379147635193
83,2.7666666666666666,138.30571904968542,152.36097211624556,114.02338348973088,127.4793478338794,154.4915447333892,156.20910746717286,137.94171668683776,139.5034517149913
84,2.8,140.31656571716852,151.7980275174737,116.30973566418578,128.93280860643227,155.76191735672006,158.4812855676728,136.9661875434598,138.41397192356814
85,2.8333333333333335,140.52050361353938,151.34967833322665,117.46432601229837,129.59886052852812,155.6024908505135,159.11645739102977,136.82185234942537,138.89519830458184
86,2.8666666666666667,141.0702738650056,151.85848763062165,119.22853130949596,130.39518860542267,156.27829787284813,160.09303856001048,137.45961108740045,139.56873105114514
87,2.9,141.75104908570404,150.9547293827016,121.27433929058745,130.40161311729608,156.3286051330081,159.63561179964358,137.60653528067775,139.7333342438156
88,2.933333333333333,142.56822319152005,149.6863169505176,124.26436213449858,130.1474391321818,156.6218971564731,159.91239665630536,137.29078502874353,140.04476818119636
89,2.966666666666667,145.18628713243513,150.48802607789966,126.37800748581394,131.25849589202295,158.00817852669746,160.58144793604257,136.32245800260233,139.71679683365207
90,3.0,141.58345960506747,150.38500143625674,125.8147247897794,131.7691399293719,160.5032814915788,162.57309999480233,136.366752119644,139.57582647254642
91,3.033333333333333,140.2554017873886,149.9459459802491,125.08256362337326,131.8681957937372,162.085533297123,164.24808846103483,136.122608971347,139.61285206192508
92,3.066666666666667,136.13891920041002,149.75260076626867,125.2550020666514,132.16741375033055,161.05517030185732,163.6246320173626,136.30670469003292,139.61924735440013
93,3.1,145.53139868075937,152.1391146992965,129.46280662778352,132.59351835083322,163.94760355623276,167.4171410277471,136.98377634493025,140.6722529775243
94,3.1333333333333333,144.77221970276287,150.05422553651303,130.6658984646399,133.5969518639747,164.56541272424056,166.06831267223794,139.38931825129552,140.83811264917443
95,3.1666666666666665,143.8502070109207,148.8022333693055,132.9997324984504,134.18111739035098,164.17974256285214,165.2818107597849,139.7164702558826,140.73509499853245
96,3.2,144.97821218927285,148.83572542120876,135.02419931043636,135.01665758361136,164.80594543371896,165.7460727517334,140.24462175706316,140.90031949486809
97,3.2333333333333334,146.13765212342304,150.54757294943155,135.33507475860878,135.13038395912602,165.54776224705242,167.26068700459072,140.80198422820166,141.48765704129204
98,3.2666666666666666,145.05360103318566,150.17847222970508,136.52317137307531,136.4514650263222,165.35044338999535,166.90561991206891,141.04970500121132,141.4295680907444
99,3.3,146.88450196191891,151.49093426320303,138.12511229332995,138.1624772515151,165.1393307231781,166.84749810956453,141.35520741768707,141.38724467306284
100,3.3333333333333335,146.943565914324,151.87577125788707,139.18060730819928,139.0511267864183,165.35303164062987,168.03131343868793,141.2042131856996,142.5726505712588
101,3.3666666666666667,146.14838681662707,154.56528846922492,141.59457174023902,140.53416312316247,165.2936087343808,167.566597583679,141.25618820100533,142.58956825830234
102,3.4,146.08052182708678,154.127514189418,142.26657959580172,141.08159922772384,165.00266144270648,167.7583620987265,141.62019517894961,142.47619050157138
103,3.433333333333333,146.42158721211237,154.28545932039427,142.0937244054609,141.66904630359707,165.12233000137,167.9214108771644,143.14215324206938,142.76263198317733
104,3.466666666666667,145.304222848054,154.51428097326288,142.3505471257034,142.14905123229997,164.1252119254414,167.71511510502643,141.11720894111167,142.47278902114186
105,3.5,144.97725186578305,154.5824747107156,143.00562936572538,142.9368680688467,163.7899306181081,167.69834260297463,140.38247534455192,142.2230320382114
106,3.533333333333333,145.74820309724657,154.31136015902052,144.57156516359873,142.9672530388836,162.508759228674,167.11322973149663,139.36584214696637,141.57051614206617
107,3.566666666666667,146.764315522196,153.4871845605165,147.38349385338682,143.55003216002888,162.777576896953,165.71708247564015,138.77174933373706,139.99998423170518
108,3.6,146.72053304767672,152.94290613474763,148.11133936078213,143.6307991006063,161.74023594430497,164.51478882557828,137.22380972084045,139.18821698492874
109,3.6333333333333333,145.49998588795674,152.2761241240773,147.70540239151327,143.03857036297345,161.40350657554166,163.4837667749791,136.3745715192342,138.56422467308258
110,3.6666666666666665,145.93634611238002,151.9625854068751,147.80456450067618,143.1347652513455,161.55724750882808,164.83451045754265,136.34658525384233,138.86352420150808
111,3.7,145.45292918744497,151.17757009532914,146.86259760279313,143.23030926334548,162.77971074819237,165.09454440197155,134.8219407174847,138.6900953900829
112,3.7333333333333334,145.09657156859691,150.52471150101584,147.51750912253158,143.1683755732584,161.44577450519935,164.4394581368412,134.00866621925405,138.09983012570476
113,3.7666666666666666,146.11734516840775,148.63903594709197,147.40433263458453,143.76242631341668,160.78912815659285,164.09273724595914,133.48807720147266,138.03300228555452
114,3.8,146.9739746224081,148.68192636728216,148.4146231437471,143.87677854600608,160.6723691444765,164.13699134610232,133.15166448508978,138.41257336867963
115,3.8333333333333335,146.4941424611622,147.55618819722991,148.3337851230442,143.70573582507635,160.5301751593145,164.53518645280593,133.26803661920954,138.4357409517625
116,3.8666666666666667,147.5598523403467,147.4337294611239,148.03651664122197,143.1919042060258,161.20823375475862,166.62860065705908,134.46751163354494,139.47683424902004
117,3.9,147.15532311691354,146.22926773221243,147.98054638854893,143.90992713353896,161.3237839041585,165.372276869408,133.682430178688,138.73945570193428
118,3.933333333333333,146.84406153638292,145.44310145685006,147.56464796025472,143.5855597340685,162.54458956693446,165.13712978865013,134.75378201728918,138.32921647331082
119,3.966666666666667,147.38629822994824,145.88538197761437,147.5535403570831,143.34385914944886,162.13082356801803,165.03242470520155,134.98148582400134,138.5748689812193
120,4.0,147.41288013935744,145.21368999953555,147.65033343310242,143.24449860133026,161.93692202088175,164.60834309852888,134.59495726383918,138.03419325451804
121,4.033333333333333,147.9340610171178,145.45840127933312,144.74562352177324,142.2419010097913,158.43508119472594,167.65264902504975,130.30836222503297,139.73057288811006
122,4.066666666666666,146.8673207819689,145.1655480235133,145.14289031267853,142.4648254636005,161.7192153195196,166.2529418129773,133.50847173951425,139.0561967678754
123,4.1,146.8610300667893,144.30994578172582,143.642081183617,142.65804170463164,162.32642289541957,165.58116824986698,134.1902667281367,138.83252991679387
124,4.133333333333334,146.84516685220052,142.66587809427597,143.55842513403707,142.6547372976793,162.01701807019398,164.39768009508566,133.5774759540855,137.65267937425892
125,4.166666666666667,145.98522696543526,141.80069501870736,143.46331506062052,142.12000729982037,161.87358812783137,165.00550003791105,132.8042847963408,137.43259320140874
126,4.2,145.9565174035093,142.1807229498576,143.8165021317866,142.47454937637832,159.28758951156482,166.16798626202467,129.82621042710267,138.00936148966983
127,4.233333333333333,145.28452078053255,141.3923544684088,144.82340069155984,142.44253642509167,159.07353220360136,165.33230076177597,128.29728942789254,138.196388184729
128,4.266666666666667,145.13862186565146,142.50686862175436,143.98111933970503,141.39314670055805,160.00144642516622,166.62067818862917,128.6213595367698,138.25016819163423
129,4.3,144.834104164447,142.5967164086286,144.65049841614336,141.65720853988168,159.69047249062197,166.26616870972737,129.28151757601205,137.83666815118355
130,4.333333333333333,144.8717748329998,142.46917956239568,144.61486644267077,141.85378761362853,157.80763781490873,165.98567292337287,127.59674806482735,137.78103954634253
131,4.366666666666666,144.53691083036574,142.63906274721458,144.42658175399373,142.15375670950993,160.1848800709949,165.32321007996362,130.53101994118973,137.5697446398717
132,4.4,143.89029729763348,140.76031804501545,145.25564818691933,143.2751565420068,160.2288310641393,164.14169459693127,130.01267505367426,137.7690189045782
133,4.433333333333334,144.18201543197156,141.6370531963113,143.81459496924862,143.1622250235547,160.3686111426603,164.77404086969344,129.62753792987453,137.73440112631627
134,4.466666666666667,143.07096861462446,140.9937771573557,144.76460564378664,142.58176329118902,161.3656529313207,165.50524846179013,129.9784630689122,138.19557622127047
135,4.5,143.54890813048496,141.7523514732059,144.3847919121084,142.53024341988322,161.1575887946514,166.01680965637792,130.64160709460174,138.36724811989873
136,4.533333333333333,142.30575666220187,139.97516234731802,145.77130206454643,143.5351329960396,160.71830798892148,164.23904542482265,130.07171076509619,137.7700055998155
137,4.566666666666666,142.94344441677129,139.43460618814467,144.44716316578348,142.1266050358153,161.13005722127352,165.47451012924998,130.18002717752287,137.89042498212166
138,4.6,143.600863386897,142.00130730221906,143.66297573475254,142.85506334327326,159.216955390677,166.6203553818026,127.79603671612423,138.5157645429871
139,4.633333333333334,142.95716055274212,141.66215091699044,143.7656376856941,142.36478700532095,161.6946185731967,165.9823997780687,130.38667362009835,137.84505527661165
140,4.666666666666667,142.8248394474909,141.50417391091713,143.46336455008552,141.63612011891422,161.9062187596763,166.72794711437487,131.13325664229689,138.4096022440067
141,4.7,142.7870415570779,140.74388250683248,145.1707875110125,143.6651456742961,160.44109375493272,164.98409477482676,130.57023149295753,137.8122423275975
142,4.733333333333333,142.73436745664344,140.98498818927743,144.69711238594718,144.0368759281775,159.57116786498494,165.86744911391855,129.33682254518763,138.81811281800327
143,4.766666666666667,142.07348984152793,140.99338673814296,145.1900067470393,143.8290519241993,161.05785545608407,164.37228115421124,131.40214453097235,137.73055513345548
144,4.8,141.88990256713066,140.9076959206565,145.20660837790288,143.50570685314133,159.8703463866722,165.14187129530382,129.76200271592296,138.03110694864168
145,4.833333333333333,141.91825029614836,140.92102061668973,145.4062911807421,143.9388681967109,160.28952976296492,164.4735678388466,129.48109527116557,137.62146316946652
146,4.866666666666666,142.22109089814947,141.90556864602127,144.81013260405254,143.48309719347782,160.12286971889105,165.59367169071535,129.51401166015236,137.54190897990333
147,4.9,141.87179804469397,141.8055281804391,145.07660862921017,143.37244211460822,160.22395291136792,165.69595813653183,129.69680111513696,137.78581701482477
148,4.933333333333334,143.67631377047195,142.4060172723403,144.44263926007665,142.28921576773897,158.71541320733303,167.46592248543223,128.83907139982782,138.93043145458785
149,4.966666666666667,143.55476358439992,142.2712122565375,144.51270108760417,142.3338491554407,159.46601093097868,167.55249366288285,129.31764275241616,139.23366696396874
150,5.0,144.03714989573592,142.98319141898887,143.92910532692747,142.22923344827342,159.62342622824104,167.64087391514286,129.69373590368443,139.46863455257
151,5.033333333333333,143.6605391947799,142.66999340021073,144.15925723637937,143.18083309249786,160.21362443616346,165.54160513890326,130.19106931189555,138.20098065526318
152,5.066666666666666,143.7289788034665,142.94315874563625,144.6191970249471,143.45171446010545,159.69781967432053,166.2022708996071,130.08884372959182,138.66120432667472
153,5.1,142.3243303036728,140.41729102475037,145.86905296439954,143.37194283611464,161.24188042241585,166.94677035542594,128.97434085759159,139.01472617221748
154,5.133333333333334,143.54736922528338,141.31670966954377,145.46231900793623,143.85112734182403,159.95998748304356,166.56594654200933,129.38759746201765,138.7303547088893
155,5.166666666666667,143.00778038858994,141.8863900817993,146.35252111463234,144.21805608013977,159.91963792127672,166.54888206387895,129.33536104543418,138.96943162860313
156,5.2,143.35204525942368,142.55008316861853,146.69946479091857,144.83482196959403,158.8593856131,167.07134142715793,129.36539642405984,139.63874519388173
157,5.233333333333333,143.52695146348518,142.56099086074371,146.7047944788622,144.2239783667024,160.16461827620577,166.92468461840693,130.2752692860182,139.31827925187528
158,5.266666666666667,145.13025310906798,144.72777998528915,147.24089211104197,145.0429638098816,156.54011022361283,167.74061505392413,127.60741319327603,140.42918623416588
159,5.3,145.1428547470236,145.21686219908077,146.7022011129272,145.14615137297255,158.82392654084478,166.11928822845738,129.8085280062511,139.48018471867016
160,5.333333333333333,145.54404020903866,145.38778599348024,146.64834971101965,145.18127793891497,161.3433966027972,162.30718387894777,131.4390602574803,136.63338298729448
161,5.366666666666666,145.14661213573024,144.26814504080892,146.52179341631876,145.72141706019517,160.04029784370266,162.09324552415987,130.75325658587226,135.5850564490262
162,5.4,147.1379374572909,146.684661262268,147.8038203652304,147.41583362569136,156.29298741183266,161.74052188351504,130.80425579209475,136.7122053857342
163,5.433333333333334,146.51687353566524,145.19877136475108,147.97773524052587,147.08086207648617,156.95857467735152,162.48639491121705,129.23126379920075,137.3488134083081
164,5.466666666666667,145.88044208202433,145.28540643784245,148.3878269474255,146.86217829034305,157.8873660717034,163.80063513955378,128.3157777015016,137.77665129118762
165,5.5,146.49914147818393,145.62054805422514,148.75551943375217,146.58486317629684,159.25200136659828,162.4250034628905,129.2125229543328,137.32741770954172
166,5.533333333333333,147.3579954063105,147.89136984332134,148.0952225386742,146.03004979938237,157.32057655583878,168.7914137682899,127.91847440085895,140.97139180033722
167,5.566666666666666,146.84336903049956,146.6329392499606,148.22243622676635,146.27472575806604,159.29596400056414,165.104079796155,129.40373864260386,138.5539982872081
168,5.6,147.02587447810345,146.53136496129866,148.48231106068167,146.47897260935946,157.26659922787775,167.40892966141985,128.04343474094205,140.2217568523632
169,5.633333333333334,146.37607532260716,146.7467813253932,148.6764501930434,146.99789530053982,161.69972476286338,164.77199855998282,132.9372421027675,138.5726181779162
170,5.666666666666667,147.49763448806465,147.9378474566212,148.5532678794976,148.05064990545114,158.23866899910928,163.70048465725918,131.5443045009519,138.43870199950283
171,5.7,147.01966368772472,147.64865430646216,148.54203972110906,146.8858424875027,157.474596266257,164.52450320444578,129.93116387355914,138.34471572722683
172,5.733333333333333,147.7471019636555,148.1546611848574,148.33700618999634,145.73083407186107,155.66287866109317,167.52332311346592,128.36035529850105,140.34425820296704
173,5.766666666666667,146.72639480536083,146.9025132541455,148.8132456011837,146.07693263668696,156.01607340623156,166.78808569346953,126.21237856056545,140.13212184416196
174,5.8,146.6059803593396,146.8979241237259,148.22895299697828,145.65001489754806,157.02192996539247,166.8855323486285,126.59369306613013,140.2365366150335
175,5.833333333333333,146.28277149617432,146.88457923113492,147.99350995756976,145.66376988066727,157.39580314827958,166.81089174896042,126.93616818200536,139.9970664150489
176,5.866666666666666,146.0740641749935,146.92214943329066,147.64962420638113,145.51166165142547,160.11117689051488,166.0572157828563,130.7889700629881,139.82543851183246
177,5.9,147.32975169498854,147.40298056643056,148.12906293454438,145.4345538243563,161.29745316214508,166.3721084279531,131.3117569442596,139.9070221593829
178,5.933333333333334,148.05896930249025,148.18899463317067,148.60761506460713,145.38620166709745,161.65529197629277,166.26926073730732,131.49575338192935,139.79515442094132
179,5.966666666666667,147.94198611834582,147.3708913097912,148.48651862481148,145.81248774288662,162.0578632297165,164.6088828725712,131.8298236800472,138.81053809482702
180,6.0,148.58711743573124,148.17934920645666,147.79822978522557,145.14259936527,161.94234657148735,166.0237487811619,133.58527606701523,139.68212308806787
181,6.033333333333333,148.78939470427434,147.76665747850885,147.943984508321,144.69009910084574,158.6012721812113,167.54351666874,127.47911032206585,140.02407199035642
182,6.066666666666666,148.97395190480466,147.51325836563032,148.5582532418269,145.1344039452968,158.30832113623273,169.08072664269565,127.74116271175342,141.37429270130545
183,6.1,148.02990001649547,146.8135591023212,147.8342990034887,144.94331802049115,156.2698831470617,166.44729570509364,125.35176505113476,139.92562634890493
184,6.133333333333334,148.30194766636677,146.80247999712074,148.33237313894247,145.03107775280222,156.22185951711566,168.47598587860068,126.21103974984004,141.08090634746694
185,6.166666666666667,147.22127917019222,146.08588533850406,148.36320723316422,145.25419694328386,159.3652754940256,167.2278698218984,128.87828663405077,140.02800085432145
186,6.2,148.24125504624283,148.43873737275646,147.38082974945885,144.78035377199038,156.8020860093693,169.3103724463743,126.7442094659406,140.98517010407173
187,6.233333333333333,147.15374120412773,145.43309795736408,147.83802675038413,146.05277771723416,156.9368081297622,163.11623392012453,126.30696685491527,137.94096781911358
188,6.266666666666667,146.27413603654682,145.14007787501313,147.51760379769826,145.62321044095543,158.13184722711628,162.47564947908893,127.34893064500909,137.45571101394793
189,6.3,146.2421708494747,145.45078681259307,147.7263469639179,145.9463802788936,159.74519229109876,162.18912426171718,130.0096177665743,137.34424838359735
